new_id,id,text,date,event_minute,ticker,company_name,industry,event_time_et,in_trading_hours,adjusted_event_time_et,adjusted_event_time_utc,event_1h_pre_et,event_1h_end_et,event_5d_pre_et,event_5d_end_et,event_1h_pre,event_1h_end,event_5d_pre,event_5d_end
80,1063084073231544320,"The only “Collusion” is that of the Democrats with Russia and many others. Why didn’t the FBI take the Server from the DNC? They still don’t have it. Check out how biased Facebook, Google and Twitter are in favor of the Democrats. That’s the real Collusion!",2018-11-15 14:59:28,2018-11-15 14:59:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2018-11-15 09:59:00-05:00,0,2018-11-15 09:59:00-05:00,2018-11-15 14:59:00+00:00,2018-11-15 08:59:00-05:00,2018-11-15 10:59:00-05:00,2018-11-08 09:30:00-05:00,2018-11-23 09:30:00-05:00,2018-11-15 13:59:00+00:00,2018-11-15 15:59:00+00:00,2018-11-08 14:30:00+00:00,2018-11-23 14:30:00+00:00
75,1075004324567285761,"Facebook, Twitter and Google are so biased toward the Dems it is ridiculous! Twitter, in fact, has made it much more difficult for people to join @realDonaldTrump. They have removed many names &amp, greatly slowed the level and speed of increase. They have acknowledged-done NOTHING!",2018-12-18 12:26:18,2018-12-18 12:26:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2018-12-18 07:26:00-05:00,1,2018-12-19 09:30:00-05:00,2018-12-19 14:30:00+00:00,2018-12-19 08:30:00-05:00,2018-12-19 10:30:00-05:00,2018-12-12 09:30:00-05:00,2018-12-27 09:30:00-05:00,2018-12-19 13:30:00+00:00,2018-12-19 15:30:00+00:00,2018-12-12 14:30:00+00:00,2018-12-27 14:30:00+00:00
247,1089339681941147648,....about all of the one sided Fake Media coverage (collusion with Crooked H?) that I had to endure during my very successful presidential campaign. What about the now revealed bias by Facebook and many others. Roger Stone didn’t even work for me anywhere near the Election!,2019-01-27 01:49:53,2019-01-27 01:49:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2019-01-26 20:49:00-05:00,1,2019-01-28 09:30:00-05:00,2019-01-28 14:30:00+00:00,2019-01-28 08:30:00-05:00,2019-01-28 10:30:00-05:00,2019-01-18 09:30:00-05:00,2019-02-04 09:30:00-05:00,2019-01-28 13:30:00+00:00,2019-01-28 15:30:00+00:00,2019-01-18 14:30:00+00:00,2019-02-04 14:30:00+00:00
238,1108004465121075200,"Facebook, Google and Twitter, not to mention the Corrupt Media, are sooo on the side of the Radical Left Democrats. But fear not, we will win anyway, just like we did before! #MAGA",2019-03-19 13:57:04,2019-03-19 13:57:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2019-03-19 09:57:00-04:00,0,2019-03-19 09:57:00-04:00,2019-03-19 13:57:00+00:00,2019-03-19 08:57:00-04:00,2019-03-19 10:57:00-04:00,2019-03-12 09:30:00-04:00,2019-03-26 09:30:00-04:00,2019-03-19 12:57:00+00:00,2019-03-19 14:57:00+00:00,2019-03-12 13:30:00+00:00,2019-03-26 13:30:00+00:00
224,1124454393749934080,The wonderful Diamond and Silk have been treated so horribly by Facebook. They work so hard and what has been done to them is very sad - and we’re looking into. It’s getting worse and worse for Conservatives on social media!,2019-05-03 23:23:13,2019-05-03 23:23:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2019-05-03 19:23:00-04:00,1,2019-05-06 09:30:00-04:00,2019-05-06 13:30:00+00:00,2019-05-06 08:30:00-04:00,2019-05-06 10:30:00-04:00,2019-04-29 09:30:00-04:00,2019-05-13 09:30:00-04:00,2019-05-06 12:30:00+00:00,2019-05-06 14:30:00+00:00,2019-04-29 13:30:00+00:00,2019-05-13 13:30:00+00:00
222,1124653429366906882,"When will the Radical Left Wing Media apologize to me for knowingly getting the Russia Collusion Delusion story so wrong? The real story is about to happen! Why is @nytimes, @washingtonpost, @CNN, @MSNBC allowed to be on Twitter &amp, Facebook. Much of what they do is FAKE NEWS!",2019-05-04 12:34:07,2019-05-04 12:34:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2019-05-04 08:34:00-04:00,1,2019-05-06 09:30:00-04:00,2019-05-06 13:30:00+00:00,2019-05-06 08:30:00-04:00,2019-05-06 10:30:00-04:00,2019-04-29 09:30:00-04:00,2019-05-13 09:30:00-04:00,2019-05-06 12:30:00+00:00,2019-05-06 14:30:00+00:00,2019-04-29 13:30:00+00:00,2019-05-13 13:30:00+00:00
208,1149472284702208000,"....Similarly, Facebook Libra’s “virtual currency” will have little standing or dependability. If Facebook and other companies want to become a bank, they must seek a new Banking Charter and become subject to all Banking Regulations, just like other Banks, both National...",2019-07-12 00:15:23,2019-07-12 00:15:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2019-07-11 20:15:00-04:00,1,2019-07-12 09:30:00-04:00,2019-07-12 13:30:00+00:00,2019-07-12 08:30:00-04:00,2019-07-12 10:30:00-04:00,2019-07-05 09:30:00-04:00,2019-07-19 09:30:00-04:00,2019-07-12 12:30:00+00:00,2019-07-12 14:30:00+00:00,2019-07-05 13:30:00+00:00,2019-07-19 13:30:00+00:00
162,1174836342552969217,Nice meeting with Mark Zuckerberg of @Facebook in the Oval Office today. https://t.co/k5ofQREfOc https://t.co/jNt93F2BsG,2019-09-20 00:03:06,2019-09-20 00:03:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2019-09-19 20:03:00-04:00,1,2019-09-20 09:30:00-04:00,2019-09-20 13:30:00+00:00,2019-09-20 08:30:00-04:00,2019-09-20 10:30:00-04:00,2019-09-13 09:30:00-04:00,2019-09-27 09:30:00-04:00,2019-09-20 12:30:00+00:00,2019-09-20 14:30:00+00:00,2019-09-13 13:30:00+00:00,2019-09-27 13:30:00+00:00
35,689458468835569664,Really disgusting that the failing New York Times allows dishonest writers to totally fabricate stories.,2016-01-19 14:44:43,2016-01-19 14:44:00+00:00,NYT,The New York Times Company,News & Publishing,2016-01-19 09:44:00-05:00,0,2016-01-19 09:44:00-05:00,2016-01-19 14:44:00+00:00,2016-01-19 08:44:00-05:00,2016-01-19 10:44:00-05:00,2016-01-11 09:30:00-05:00,2016-01-26 09:30:00-05:00,2016-01-19 13:44:00+00:00,2016-01-19 15:44:00+00:00,2016-01-11 14:30:00+00:00,2016-01-26 14:30:00+00:00
34,689955649137016832,"Bob Dole Warns of ‘Cataclysmic’ Losses With Ted Cruz, and Says Donald Trump Would Do Better via New York Times: https://t.co/txEaLrZ4uY",2016-01-20 23:40:20,2016-01-20 23:40:00+00:00,NYT,The New York Times Company,News & Publishing,2016-01-20 18:40:00-05:00,1,2016-01-21 09:30:00-05:00,2016-01-21 14:30:00+00:00,2016-01-21 08:30:00-05:00,2016-01-21 10:30:00-05:00,2016-01-13 09:30:00-05:00,2016-01-28 09:30:00-05:00,2016-01-21 13:30:00+00:00,2016-01-21 15:30:00+00:00,2016-01-13 14:30:00+00:00,2016-01-28 14:30:00+00:00
21,706531140195196932,"David Brooks, of the New York Times, is closing in on being the dumbest of them all. He doesn’t have a clue.",2016-03-06 17:25:25,2016-03-06 17:25:00+00:00,NYT,The New York Times Company,News & Publishing,2016-03-06 12:25:00-05:00,1,2016-03-07 09:30:00-05:00,2016-03-07 14:30:00+00:00,2016-03-07 08:30:00-05:00,2016-03-07 10:30:00-05:00,2016-02-29 09:30:00-05:00,2016-03-14 09:30:00-04:00,2016-03-07 13:30:00+00:00,2016-03-07 15:30:00+00:00,2016-02-29 14:30:00+00:00,2016-03-14 13:30:00+00:00
16,725017409132855296,How bad is the New York Times—the most inaccurate coverage constantly. Always trying to belittle. Paper has lost its way!,2016-04-26 17:43:15,2016-04-26 17:43:00+00:00,NYT,The New York Times Company,News & Publishing,2016-04-26 13:43:00-04:00,0,2016-04-26 13:43:00-04:00,2016-04-26 17:43:00+00:00,2016-04-26 12:43:00-04:00,2016-04-26 14:43:00-04:00,2016-04-19 09:30:00-04:00,2016-05-03 09:30:00-04:00,2016-04-26 16:43:00+00:00,2016-04-26 18:43:00+00:00,2016-04-19 13:30:00+00:00,2016-05-03 13:30:00+00:00
15,735213812484345857,Thank you @DailyMail- for setting the failing @NYTimes story straight. This is what the NYT's should have written! https://t.co/Feb6dhctQo,2016-05-24 21:00:07,2016-05-24 21:00:00+00:00,NYT,The New York Times Company,News & Publishing,2016-05-24 17:00:00-04:00,1,2016-05-25 09:30:00-04:00,2016-05-25 13:30:00+00:00,2016-05-25 08:30:00-04:00,2016-05-25 10:30:00-04:00,2016-05-18 09:30:00-04:00,2016-06-02 09:30:00-04:00,2016-05-25 12:30:00+00:00,2016-05-25 14:30:00+00:00,2016-05-18 13:30:00+00:00,2016-06-02 13:30:00+00:00
10,789590785733918721,'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'Time to #DrainTheSwamp! https://t.co/0VDdGdpCTg,2016-10-21 22:14:47,2016-10-21 22:14:00+00:00,NYT,The New York Times Company,News & Publishing,2016-10-21 18:14:00-04:00,1,2016-10-24 09:30:00-04:00,2016-10-24 13:30:00+00:00,2016-10-24 08:30:00-04:00,2016-10-24 10:30:00-04:00,2016-10-17 09:30:00-04:00,2016-10-31 09:30:00-04:00,2016-10-24 12:30:00+00:00,2016-10-24 14:30:00+00:00,2016-10-17 13:30:00+00:00,2016-10-31 13:30:00+00:00
61,888711488717934592,"The Failing New York Times foiled U.S. attempt to kill the single most wanted terrorist,Al-Baghdadi.Their sick agenda over National Security",2017-07-22 10:45:05,2017-07-22 10:45:00+00:00,NYT,The New York Times Company,News & Publishing,2017-07-22 06:45:00-04:00,1,2017-07-24 09:30:00-04:00,2017-07-24 13:30:00+00:00,2017-07-24 08:30:00-04:00,2017-07-24 10:30:00-04:00,2017-07-17 09:30:00-04:00,2017-07-31 09:30:00-04:00,2017-07-24 12:30:00+00:00,2017-07-24 14:30:00+00:00,2017-07-17 13:30:00+00:00,2017-07-31 13:30:00+00:00
60,889273320574783489,"It's hard to read the Failing New York Times or the Amazon Washington Post because every story/opinion, even if should be positive, is bad!",2017-07-23 23:57:36,2017-07-23 23:57:00+00:00,NYT,The New York Times Company,News & Publishing,2017-07-23 19:57:00-04:00,1,2017-07-24 09:30:00-04:00,2017-07-24 13:30:00+00:00,2017-07-24 08:30:00-04:00,2017-07-24 10:30:00-04:00,2017-07-17 09:30:00-04:00,2017-07-31 09:30:00-04:00,2017-07-24 12:30:00+00:00,2017-07-24 14:30:00+00:00,2017-07-17 13:30:00+00:00,2017-07-31 13:30:00+00:00
3,948202173049049088,"The Failing New York Times has a new publisher, A.G. Sulzberger. Congratulations! Here is a last chance for the Times to fulfill the vision of its Founder, Adolph Ochs, “to give the news impartially, without fear or FAVOR, regardless of party, sect, or interests involved.” Get...",2018-01-02 14:39:49,2018-01-02 14:39:00+00:00,NYT,The New York Times Company,News & Publishing,2018-01-02 09:39:00-05:00,0,2018-01-02 09:39:00-05:00,2018-01-02 14:39:00+00:00,2018-01-02 08:39:00-05:00,2018-01-02 10:39:00-05:00,2017-12-22 09:30:00-05:00,2018-01-09 09:30:00-05:00,2018-01-02 13:39:00+00:00,2018-01-02 15:39:00+00:00,2017-12-22 14:30:00+00:00,2018-01-09 14:30:00+00:00
134,972829763067883523,"The Failing New York Times purposely wrote a false story stating that I am unhappy with my legal team on the Russia case and am going to add another lawyer to help out. Wrong. I am VERY happy with my lawyers, John Dowd, Ty Cobb and Jay Sekulow. They are doing a great job and.....",2018-03-11 13:41:04,2018-03-11 13:41:00+00:00,NYT,The New York Times Company,News & Publishing,2018-03-11 09:41:00-04:00,1,2018-03-12 09:30:00-04:00,2018-03-12 13:30:00+00:00,2018-03-12 08:30:00-04:00,2018-03-12 10:30:00-04:00,2018-03-05 09:30:00-05:00,2018-03-19 09:30:00-04:00,2018-03-12 12:30:00+00:00,2018-03-12 14:30:00+00:00,2018-03-05 14:30:00+00:00,2018-03-19 13:30:00+00:00
125,984015782521835521,"The Failing New York Times wrote another phony story. It was political pundit Doug Schoen, not a Ukrainian businessman, who asked me to do a short speech by phone (Skype), hosted by Doug, in Ukraine. I was very positive about Ukraine-another negative to the Fake Russia  C story!",2018-04-11 10:30:19,2018-04-11 10:30:00+00:00,NYT,The New York Times Company,News & Publishing,2018-04-11 06:30:00-04:00,1,2018-04-12 09:30:00-04:00,2018-04-12 13:30:00+00:00,2018-04-12 08:30:00-04:00,2018-04-12 10:30:00-04:00,2018-04-05 09:30:00-04:00,2018-04-19 09:30:00-04:00,2018-04-12 12:30:00+00:00,2018-04-12 14:30:00+00:00,2018-04-05 13:30:00+00:00,2018-04-19 13:30:00+00:00
124,984371491277099010,"If I wanted to fire Robert Mueller in December, as reported by the Failing New York Times, I would have fired him. Just more Fake News from a biased newspaper!",2018-04-12 10:03:46,2018-04-12 10:03:00+00:00,NYT,The New York Times Company,News & Publishing,2018-04-12 06:03:00-04:00,1,2018-04-13 09:30:00-04:00,2018-04-13 13:30:00+00:00,2018-04-13 08:30:00-04:00,2018-04-13 10:30:00-04:00,2018-04-06 09:30:00-04:00,2018-04-20 09:30:00-04:00,2018-04-13 12:30:00+00:00,2018-04-13 14:30:00+00:00,2018-04-06 13:30:00+00:00,2018-04-20 13:30:00+00:00
123,987666600194183168,"The New York Times and a third rate reporter named Maggie Habberman, known as a Crooked H flunkie who I don’t speak to and have nothing to do with, are going out of their way to destroy Michael Cohen and his relationship with me in the hope that he will “flip.” They use....",2018-04-21 12:17:22,2018-04-21 12:17:00+00:00,NYT,The New York Times Company,News & Publishing,2018-04-21 08:17:00-04:00,1,2018-04-23 09:30:00-04:00,2018-04-23 13:30:00+00:00,2018-04-23 08:30:00-04:00,2018-04-23 10:30:00-04:00,2018-04-16 09:30:00-04:00,2018-04-30 09:30:00-04:00,2018-04-23 12:30:00+00:00,2018-04-23 14:30:00+00:00,2018-04-16 13:30:00+00:00,2018-04-30 13:30:00+00:00
120,990787671281819648,"Headline: “Kim Prepared to Cede Nuclear Weapons if U.S. Pledges Not to Invade” - from the Failing New York Times. Also, will shut down Nuclear Test Site in May.",2018-04-30 02:59:23,2018-04-30 02:59:00+00:00,NYT,The New York Times Company,News & Publishing,2018-04-29 22:59:00-04:00,1,2018-04-30 09:30:00-04:00,2018-04-30 13:30:00+00:00,2018-04-30 08:30:00-04:00,2018-04-30 10:30:00-04:00,2018-04-23 09:30:00-04:00,2018-05-07 09:30:00-04:00,2018-04-30 12:30:00+00:00,2018-04-30 14:30:00+00:00,2018-04-23 13:30:00+00:00,2018-05-07 13:30:00+00:00
117,994345813064192012,"The Failing New York Times criticized Secretary of State Pompeo for being AWOL (missing), when in fact he was flying to North Korea. Fake News, so bad!",2018-05-09 22:38:10,2018-05-09 22:38:00+00:00,NYT,The New York Times Company,News & Publishing,2018-05-09 18:38:00-04:00,1,2018-05-10 09:30:00-04:00,2018-05-10 13:30:00+00:00,2018-05-10 08:30:00-04:00,2018-05-10 10:30:00-04:00,2018-05-03 09:30:00-04:00,2018-05-17 09:30:00-04:00,2018-05-10 12:30:00+00:00,2018-05-10 14:30:00+00:00,2018-05-03 13:30:00+00:00,2018-05-17 13:30:00+00:00
116,1000391997969092608,"Unlike what the Failing and Corrupt New York Times would like people to believe, there is ZERO disagreement within the Trump Administration as to  how to deal with North Korea...and if there was, it wouldn’t matter. The @nytimes has called me wrong right from the beginning!",2018-05-26 15:03:33,2018-05-26 15:03:00+00:00,NYT,The New York Times Company,News & Publishing,2018-05-26 11:03:00-04:00,1,2018-05-29 09:30:00-04:00,2018-05-29 13:30:00+00:00,2018-05-29 08:30:00-04:00,2018-05-29 10:30:00-04:00,2018-05-21 09:30:00-04:00,2018-06-05 09:30:00-04:00,2018-05-29 12:30:00+00:00,2018-05-29 14:30:00+00:00,2018-05-21 13:30:00+00:00,2018-06-05 13:30:00+00:00
115,1010503423773507584,“Disability applications plunge as economy strengthens”  Failing New York Times,2018-06-23 12:42:45,2018-06-23 12:42:00+00:00,NYT,The New York Times Company,News & Publishing,2018-06-23 08:42:00-04:00,1,2018-06-25 09:30:00-04:00,2018-06-25 13:30:00+00:00,2018-06-25 08:30:00-04:00,2018-06-25 10:30:00-04:00,2018-06-18 09:30:00-04:00,2018-07-02 09:30:00-04:00,2018-06-25 12:30:00+00:00,2018-06-25 14:30:00+00:00,2018-06-18 13:30:00+00:00,2018-07-02 13:30:00+00:00
114,1015586529484443648,"Twitter is getting rid of fake accounts at a record pace. Will that include the Failing New York Times and propaganda machine for Amazon, the Washington Post, who constantly quote anonymous sources that, in my opinion, don’t exist - They will both be out of business in 7 years!",2018-07-07 13:21:11,2018-07-07 13:21:00+00:00,NYT,The New York Times Company,News & Publishing,2018-07-07 09:21:00-04:00,1,2018-07-09 09:30:00-04:00,2018-07-09 13:30:00+00:00,2018-07-09 08:30:00-04:00,2018-07-09 10:30:00-04:00,2018-06-29 09:30:00-04:00,2018-07-16 09:30:00-04:00,2018-07-09 12:30:00+00:00,2018-07-09 14:30:00+00:00,2018-06-29 13:30:00+00:00,2018-07-16 13:30:00+00:00
109,1023546197129224192,"Had a very good and interesting meeting at the White House with A.G. Sulzberger, Publisher of the New York Times. Spent much time talking about the vast amounts of Fake News being put out by the media &amp, how that Fake News has morphed into phrase, “Enemy of the People.” Sad!",2018-07-29 12:30:04,2018-07-29 12:30:00+00:00,NYT,The New York Times Company,News & Publishing,2018-07-29 08:30:00-04:00,1,2018-07-30 09:30:00-04:00,2018-07-30 13:30:00+00:00,2018-07-30 08:30:00-04:00,2018-07-30 10:30:00-04:00,2018-07-23 09:30:00-04:00,2018-08-06 09:30:00-04:00,2018-07-30 12:30:00+00:00,2018-07-30 14:30:00+00:00,2018-07-23 13:30:00+00:00,2018-08-06 13:30:00+00:00
108,1023646668179296257,"...dying newspaper industry. No matter how much they try to distract and cover it up, our country is making great progress under my leadership and I will never stop fighting for the American people! As an example, the failing New York Times...",2018-07-29 19:09:18,2018-07-29 19:09:00+00:00,NYT,The New York Times Company,News & Publishing,2018-07-29 15:09:00-04:00,1,2018-07-30 09:30:00-04:00,2018-07-30 13:30:00+00:00,2018-07-30 08:30:00-04:00,2018-07-30 10:30:00-04:00,2018-07-23 09:30:00-04:00,2018-08-06 09:30:00-04:00,2018-07-30 12:30:00+00:00,2018-07-30 14:30:00+00:00,2018-07-23 13:30:00+00:00,2018-08-06 13:30:00+00:00
102,1030091812495654912,"The Boston Globe, which was sold to the the Failing New York Times for 1.3 BILLION DOLLARS (plus 800 million dollars in losses &amp, investment), or 2.1 BILLION DOLLARS, was then sold by the Times for 1 DOLLAR. Now the Globe is in COLLUSION with other papers on free press. PROVE IT!",2018-08-16 14:00:00,2018-08-16 14:00:00+00:00,NYT,The New York Times Company,News & Publishing,2018-08-16 10:00:00-04:00,0,2018-08-16 10:00:00-04:00,2018-08-16 14:00:00+00:00,2018-08-16 09:00:00-04:00,2018-08-16 11:00:00-04:00,2018-08-09 09:30:00-04:00,2018-08-23 09:30:00-04:00,2018-08-16 13:00:00+00:00,2018-08-16 15:00:00+00:00,2018-08-09 13:30:00+00:00,2018-08-23 13:30:00+00:00
99,1031150465759633408,"The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President, when in fact it is just the opposite - &amp, the two Fake reporters knew this. This is why the Fake News Media has become the Enemy of the People. So bad for America!",2018-08-19 12:06:43,2018-08-19 12:06:00+00:00,NYT,The New York Times Company,News & Publishing,2018-08-19 08:06:00-04:00,1,2018-08-20 09:30:00-04:00,2018-08-20 13:30:00+00:00,2018-08-20 08:30:00-04:00,2018-08-20 10:30:00-04:00,2018-08-13 09:30:00-04:00,2018-08-27 09:30:00-04:00,2018-08-20 12:30:00+00:00,2018-08-20 14:30:00+00:00,2018-08-13 13:30:00+00:00,2018-08-27 13:30:00+00:00
92,1036695682072158214,"According to the Failing New York Times, the FBI started a major effort to flip Putin loyalists in 2014-2016. “It wasn’t about Trump, he wasn’t even close to a candidate yet.”  Rigged Witch Hunt!",2018-09-03 19:21:26,2018-09-03 19:21:00+00:00,NYT,The New York Times Company,News & Publishing,2018-09-03 15:21:00-04:00,1,2018-09-04 09:30:00-04:00,2018-09-04 13:30:00+00:00,2018-09-04 08:30:00-04:00,2018-09-04 10:30:00-04:00,2018-08-27 09:30:00-04:00,2018-09-11 09:30:00-04:00,2018-09-04 12:30:00+00:00,2018-09-04 14:30:00+00:00,2018-08-27 13:30:00+00:00,2018-09-11 13:30:00+00:00
91,1037456816601485316,The Failing New York Times! https://t.co/SHsXvYKpBf,2018-09-05 21:45:54,2018-09-05 21:45:00+00:00,NYT,The New York Times Company,News & Publishing,2018-09-05 17:45:00-04:00,1,2018-09-06 09:30:00-04:00,2018-09-06 13:30:00+00:00,2018-09-06 08:30:00-04:00,2018-09-06 10:30:00-04:00,2018-08-29 09:30:00-04:00,2018-09-13 09:30:00-04:00,2018-09-06 12:30:00+00:00,2018-09-06 14:30:00+00:00,2018-08-29 13:30:00+00:00,2018-09-13 13:30:00+00:00
90,1037485664433070080,"Does the so-called “Senior Administration Official” really exist, or is it just the Failing New York Times with another phony source? If the GUTLESS anonymous person does indeed exist, the Times must, for National Security purposes, turn him/her over to government at once!",2018-09-05 23:40:32,2018-09-05 23:40:00+00:00,NYT,The New York Times Company,News & Publishing,2018-09-05 19:40:00-04:00,1,2018-09-06 09:30:00-04:00,2018-09-06 13:30:00+00:00,2018-09-06 08:30:00-04:00,2018-09-06 10:30:00-04:00,2018-08-29 09:30:00-04:00,2018-09-13 09:30:00-04:00,2018-09-06 12:30:00+00:00,2018-09-06 14:30:00+00:00,2018-08-29 13:30:00+00:00,2018-09-13 13:30:00+00:00
89,1037840881531801600,Are the investigative “journalists” of the New York Times going to investigate themselves - who is the anonymous letter writer?,2018-09-06 23:12:02,2018-09-06 23:12:00+00:00,NYT,The New York Times Company,News & Publishing,2018-09-06 19:12:00-04:00,1,2018-09-07 09:30:00-04:00,2018-09-07 13:30:00+00:00,2018-09-07 08:30:00-04:00,2018-09-07 10:30:00-04:00,2018-08-30 09:30:00-04:00,2018-09-14 09:30:00-04:00,2018-09-07 12:30:00+00:00,2018-09-07 14:30:00+00:00,2018-08-30 13:30:00+00:00,2018-09-14 13:30:00+00:00
87,1047469711938736128,"The Failing New York Times did something I have never seen done before. They used the concept of “time value of money” in doing a very old, boring and often told hit piece on me. Added up, this means that 97% of their stories on me are bad. Never recovered from bad election call!",2018-10-03 12:53:35,2018-10-03 12:53:00+00:00,NYT,The New York Times Company,News & Publishing,2018-10-03 08:53:00-04:00,1,2018-10-04 09:30:00-04:00,2018-10-04 13:30:00+00:00,2018-10-04 08:30:00-04:00,2018-10-04 10:30:00-04:00,2018-09-27 09:30:00-04:00,2018-10-11 09:30:00-04:00,2018-10-04 12:30:00+00:00,2018-10-04 14:30:00+00:00,2018-09-27 13:30:00+00:00,2018-10-11 13:30:00+00:00
86,1050008315286171648,"Despite so many positive events and victories, Media Reseach Center reports that 92% of stories on Donald Trump are negative on ABC, CBS and ABC. It is FAKE NEWS! Don’t worry, the Failing New York Times didn’t even put the Brett Kavanaugh victory on the Front Page yesterday-A17!",2018-10-10 13:01:05,2018-10-10 13:01:00+00:00,NYT,The New York Times Company,News & Publishing,2018-10-10 09:01:00-04:00,1,2018-10-11 09:30:00-04:00,2018-10-11 13:30:00+00:00,2018-10-11 08:30:00-04:00,2018-10-11 10:30:00-04:00,2018-10-04 09:30:00-04:00,2018-10-18 09:30:00-04:00,2018-10-11 12:30:00+00:00,2018-10-11 14:30:00+00:00,2018-10-04 13:30:00+00:00,2018-10-18 13:30:00+00:00
84,1055412328571850753,"The so-called experts on Trump over at the New York Times wrote a long and boring article on my cellphone usage that is so incorrect I do not have time here to correct it. I only use Government Phones, and have only one seldom used government cell phone. Story is soooo wrong!",2018-10-25 10:54:42,2018-10-25 10:54:00+00:00,NYT,The New York Times Company,News & Publishing,2018-10-25 06:54:00-04:00,1,2018-10-26 09:30:00-04:00,2018-10-26 13:30:00+00:00,2018-10-26 08:30:00-04:00,2018-10-26 10:30:00-04:00,2018-10-19 09:30:00-04:00,2018-11-02 09:30:00-04:00,2018-10-26 12:30:00+00:00,2018-10-26 14:30:00+00:00,2018-10-19 13:30:00+00:00,2018-11-02 13:30:00+00:00
83,1055458320390217728,"The New York Times has a new Fake Story that now the Russians and Chinese (glad they finally added China) are listening to all of my calls on cellphones. Except that I rarely use a cellphone, &amp, when I do it’s government authorized. I like Hard Lines. Just more made up Fake News!",2018-10-25 13:57:27,2018-10-25 13:57:00+00:00,NYT,The New York Times Company,News & Publishing,2018-10-25 09:57:00-04:00,0,2018-10-25 09:57:00-04:00,2018-10-25 13:57:00+00:00,2018-10-25 08:57:00-04:00,2018-10-25 10:57:00-04:00,2018-10-18 09:30:00-04:00,2018-11-01 09:30:00-04:00,2018-10-25 12:57:00+00:00,2018-10-25 14:57:00+00:00,2018-10-18 13:30:00+00:00,2018-11-01 13:30:00+00:00
81,1062391577807601664,"The story in the New York Times concerning North Korea developing missile bases is inaccurate. We fully know about the sites being discussed, nothing new - and nothing happening out of the normal. Just more Fake News. I will be the first to let you know if things go bad!",2018-11-13 17:07:45,2018-11-13 17:07:00+00:00,NYT,The New York Times Company,News & Publishing,2018-11-13 12:07:00-05:00,0,2018-11-13 12:07:00-05:00,2018-11-13 17:07:00+00:00,2018-11-13 11:07:00-05:00,2018-11-13 13:07:00-05:00,2018-11-06 09:30:00-05:00,2018-11-20 09:30:00-05:00,2018-11-13 16:07:00+00:00,2018-11-13 18:07:00+00:00,2018-11-06 14:30:00+00:00,2018-11-20 14:30:00+00:00
79,1063834729584054272,"The New York Times did a phony story, as usual, about my relationship with @VP Mike Pence. They made up sources and refused to ask me, the only one that would know, for a quote....",2018-11-17 16:42:19,2018-11-17 16:42:00+00:00,NYT,The New York Times Company,News & Publishing,2018-11-17 11:42:00-05:00,1,2018-11-19 09:30:00-05:00,2018-11-19 14:30:00+00:00,2018-11-19 08:30:00-05:00,2018-11-19 10:30:00-05:00,2018-11-12 09:30:00-05:00,2018-11-27 09:30:00-05:00,2018-11-19 13:30:00+00:00,2018-11-19 15:30:00+00:00,2018-11-12 14:30:00+00:00,2018-11-27 14:30:00+00:00
252,1081305634115674112,"The story in the New York Times regarding Jim Webb being considered as the next Secretary of Defense is FAKE NEWS. I’m sure he is a fine man, but I don’t know Jim, and never met him. Patrick Shanahan, who is Acting Secretary of Defense, is doing a great job!",2019-01-04 21:45:27,2019-01-04 21:45:00+00:00,NYT,The New York Times Company,News & Publishing,2019-01-04 16:45:00-05:00,1,2019-01-07 09:30:00-05:00,2019-01-07 14:30:00+00:00,2019-01-07 08:30:00-05:00,2019-01-07 10:30:00-05:00,2018-12-28 09:30:00-05:00,2019-01-14 09:30:00-05:00,2019-01-07 13:30:00+00:00,2019-01-07 15:30:00+00:00,2018-12-28 14:30:00+00:00,2019-01-14 14:30:00+00:00
251,1082289526339448832,"The Failing New York Times has knowingly written a very inaccurate story on my intentions on Syria. No different from my original statements, we will be leaving at a proper pace while at the same time continuing to fight ISIS and doing all else that is prudent and necessary!.....",2019-01-07 14:55:05,2019-01-07 14:55:00+00:00,NYT,The New York Times Company,News & Publishing,2019-01-07 09:55:00-05:00,0,2019-01-07 09:55:00-05:00,2019-01-07 14:55:00+00:00,2019-01-07 08:55:00-05:00,2019-01-07 10:55:00-05:00,2018-12-28 09:30:00-05:00,2019-01-14 09:30:00-05:00,2019-01-07 13:55:00+00:00,2019-01-07 15:55:00+00:00,2018-12-28 14:30:00+00:00,2019-01-14 14:30:00+00:00
